Sentence #,Word,Tag
Sentence: 4960,.,O
Sentence: 4961,ground,B-ing
Sentence: 4961,cinnamon,I-ing
Sentence: 4961,1,B-qty
Sentence: 4961,oz,B-unit
Sentence: 4961,.,O
Sentence: 4962,ground,B-ing
Sentence: 4962,ginger,I-ing
Sentence: 4962,Cream,O
Sentence: 4962,shortening,O
Sentence: 4962,and,O
Sentence: 4962,sugar,O
Sentence: 4962,;,O
Sentence: 4962,then,O
Sentence: 4962,work,O
Sentence: 4962,in,O
Sentence: 4962,the,O
Sentence: 4962,spices,O
Sentence: 4962,and,O
Sentence: 4962,flour,O
Sentence: 4962,and,O
Sentence: 4962,mix,O
Sentence: 4962,to,O
Sentence: 4962,a,O
Sentence: 4962,stiff,O
Sentence: 4962,dough,O
Sentence: 4962,with,O
Sentence: 4962,molasses,O
Sentence: 4962,and,O
Sentence: 4962,let,O
Sentence: 4962,stand,O
Sentence: 4962,1/2,O
Sentence: 4962,hour,O
Sentence: 4962,;,O
Sentence: 4962,make,O
Sentence: 4962,into,O
Sentence: 4962,balls,O
Sentence: 4962,about,O
Sentence: 4962,the,O
Sentence: 4962,size,O
Sentence: 4962,of,O
Sentence: 4962,a,O
Sentence: 4962,walnut,O
Sentence: 4962,press,O
Sentence: 4962,out,O
Sentence: 4962,flat,O
Sentence: 4962,put,O
Sentence: 4962,in,O
Sentence: 4962,a,O
Sentence: 4962,greased,O
Sentence: 4962,pan,O
Sentence: 4962,2,O
Sentence: 4962,inches,O
Sentence: 4962,apart,O
Sentence: 4962,and,O
Sentence: 4962,bake,O
Sentence: 4962,in,O
Sentence: 4962,a,O
Sentence: 4962,medium,O
Sentence: 4962,oven,O
Sentence: 4962,10,O
Sentence: 4962,minutes,O
Sentence: 4962,.,O
Sentence: 4963,8,O
Sentence: 4963,COOKIES,O
Sentence: 4963,MUFFINS,O
Sentence: 4963,ETC,O
Sentence: 4963,.,O
Sentence: 4964,No,O
Sentence: 4964,.,O
Sentence: 4965,1,O
Sentence: 4965,.,O
Sentence: 4966,EGGLESS,O
Sentence: 4966,COOKIES,O
Sentence: 4966,2,B-qty
Sentence: 4966,cups,B-unit
Sentence: 4966,sour,B-ing
Sentence: 4966,cream,I-ing
Sentence: 4966,1,B-qty
Sentence: 4966,teaspoon,B-unit
Sentence: 4966,soda,B-ing
Sentence: 4966,6,B-qty
Sentence: 4966,cups,B-unit
Sentence: 4966,flour,B-ing
Sentence: 4966,1,B-qty
Sentence: 4966,teaspoon,B-unit
Sentence: 4966,cinnamon,B-ing
Sentence: 4966,3,B-qty
Sentence: 4966,cups,B-unit
Sentence: 4966,sugar,B-ing
Sentence: 4966,1/2,B-qty
Sentence: 4966,teaspoon,B-unit
Sentence: 4966,soda,B-ing
Sentence: 4966,Put,O
Sentence: 4966,flour,O
Sentence: 4966,in,O
Sentence: 4966,a,O
Sentence: 4966,mixing,O
Sentence: 4966,pan,O
Sentence: 4966,making,O
Sentence: 4966,a,O
Sentence: 4966,hollow,O
Sentence: 4966,in,O
Sentence: 4966,the,O
Sentence: 4966,center,O
Sentence: 4966,into,O
Sentence: 4966,which,O
Sentence: 4966,put,O
Sentence: 4966,the,O
Sentence: 4966,sugar,O
Sentence: 4966,salt,O
Sentence: 4966,and,O
Sentence: 4966,cinnamon,O
Sentence: 4966,;,O
Sentence: 4966,dissolve,O
Sentence: 4966,soda,O
Sentence: 4966,in,O
Sentence: 4966,the,O
Sentence: 4966,sour,O
Sentence: 4966,cream,O
Sentence: 4966,and,O
Sentence: 4966,add,O
Sentence: 4966,;,O
Sentence: 4966,stir,O
Sentence: 4966,with,O
Sentence: 4966,a,O
Sentence: 4966,spoon,O
Sentence: 4966,till,O
Sentence: 4966,most,O
Sentence: 4966,of,O
Sentence: 4966,the,O
Sentence: 4966,flour,O
Sentence: 4966,is,O
Sentence: 4966,stirred,O
Sentence: 4966,in,O
Sentence: 4966,;,O
Sentence: 4966,mix,O
Sentence: 4966,in,O
Sentence: 4966,the,O
Sentence: 4966,rest,O
Sentence: 4966,of,O
Sentence: 4966,the,O
Sentence: 4966,flour,O
Sentence: 4966,with,O
Sentence: 4966,the,O
Sentence: 4966,hands,O
Sentence: 4966,;,O
Sentence: 4966,roll,O
Sentence: 4966,in,O
Sentence: 4966,a,O
Sentence: 4966,thin,O
Sentence: 4966,sheet,O
Sentence: 4966,;,O
Sentence: 4966,use,O
Sentence: 4966,round,O
Sentence: 4966,cutter,O
Sentence: 4966,;,O
Sentence: 4966,hot,O
Sentence: 4966,oven,O
Sentence: 4966,.,O
Sentence: 4967,No,O
Sentence: 4967,.,O
Sentence: 4968,2,O
Sentence: 4968,.,O
Sentence: 4969,GINGER,O
Sentence: 4969,SNAPS,O
Sentence: 4969,1,B-qty
Sentence: 4969,cup,B-unit
Sentence: 4969,molasses,B-ing
Sentence: 4969,1,B-qty
Sentence: 4969,teaspoon,B-unit
Sentence: 4969,soda,B-ing
Sentence: 4969,1,B-qty
Sentence: 4969,cup,B-unit
Sentence: 4969,sugar,B-ing
Sentence: 4969,1,B-qty
Sentence: 4969,teaspoon,B-unit
Sentence: 4969,cinnamon,B-ing
Sentence: 4969,1/2,B-qty
Sentence: 4969,cup,B-unit
Sentence: 4969,butter,B-ing
Sentence: 4969,1,B-qty
Sentence: 4969,teaspoon,B-unit
Sentence: 4969,ginger,B-ing
Sentence: 4969,1/2,B-qty
Sentence: 4969,cup,B-unit
Sentence: 4969,water,B-ing
Sentence: 4969,1,B-qty
Sentence: 4969,teaspoon,B-unit
Sentence: 4969,cloves,B-ing
Sentence: 4969,Mix,O
Sentence: 4969,sugar,O
Sentence: 4969,molasses,O
Sentence: 4969,an,O
Sentence: 4969,d,O
Sentence: 4969,butter,O
Sentence: 4969,;,O
Sentence: 4969,dissolve,O
Sentence: 4969,soda,O
Sentence: 4969,in,O
Sentence: 4969,a,O
Sentence: 4969,little,O
Sentence: 4969,hot,O
Sentence: 4969,water,O
Sentence: 4969,an,O
Sentence: 4969,1,O
Sentence: 4969,add,O
Sentence: 4969,;,O
Sentence: 4969,mix,O
Sentence: 4969,the,O
Sentence: 4969,spices,O
Sentence: 4969,with,O
Sentence: 4969,enough,O
Sentence: 4969,flour,O
Sentence: 4969,to,O
Sentence: 4969,make,O
Sentence: 4969,a,O
Sentence: 4969,stiff,O
Sentence: 4969,dough,O
Sentence: 4969,;,O
Sentence: 4969,roll,O
Sentence: 4969,very,O
Sentence: 4969,thin,O
Sentence: 4969,and,O
Sentence: 4969,cut,O
Sentence: 4969,with,O
Sentence: 4969,a,O
Sentence: 4969,small,O
Sentence: 4969,round,O
Sentence: 4969,cutter,O
Sentence: 4969,and,O
Sentence: 4969,bake,O
Sentence: 4969,in,O
Sentence: 4969,a,O
Sentence: 4969,hot,O
Sentence: 4969,oven,O
Sentence: 4969,.,O
Sentence: 4970,No,O
Sentence: 4970,.,O
Sentence: 4971,3,O
Sentence: 4971,.,O
Sentence: 4972,MOLASSES,O
Sentence: 4972,COOKIES,O
Sentence: 4972,1,B-qty
Sentence: 4972,cup,B-unit
Sentence: 4972,lard,B-ing
Sentence: 4972,2,B-qty
Sentence: 4972,teaspoons,B-unit
Sentence: 4972,soda,B-ing
Sentence: 4972,1,B-qty
Sentence: 4972,cup,B-unit
Sentence: 4972,sugar,B-ing
Sentence: 4972,1/2,B-qty
Sentence: 4972,cup,B-unit
Sentence: 4972,boiling,O
Sentence: 4972,water,B-ing
Sentence: 4972,1,B-qty
Sentence: 4972,cup,B-unit
Sentence: 4972,molasses,B-ing
Sentence: 4972,1/2,B-qty
Sentence: 4972,teaspoon,B-unit
Sentence: 4972,cloves,B-nqt
Sentence: 4972,4,B-qty
Sentence: 4972,1/2,I-qty
Sentence: 4972,cups,B-unit
Sentence: 4972,flour,B-ing
Sentence: 4972,1/2,B-qty
Sentence: 4972,teaspoon,B-unit
Sentence: 4972,cinnamon,B-ing
Sentence: 4972,1/2,B-qty
Sentence: 4972,teaspoon,B-unit
Sentence: 4972,ginger,B-ing
Sentence: 4972,Cream,O
Sentence: 4972,.,O
Sentence: 4973,lard,O
Sentence: 4973,and,O
Sentence: 4973,sugar,O
Sentence: 4973,;,O
Sentence: 4973,add,O
Sentence: 4973,molasses,O
Sentence: 4973,then,O
Sentence: 4973,soda,O
Sentence: 4973,dissolved,O
Sentence: 4973,in,O
Sentence: 4973,the,O
Sentence: 4973,boiling,O
Sentence: 4973,water,O
Sentence: 4973,;,O
Sentence: 4973,mix,O
Sentence: 4973,the,O
Sentence: 4973,spices,O
Sentence: 4973,with,O
Sentence: 4973,4,O
Sentence: 4973,cups,O
Sentence: 4973,of,O
Sentence: 4973,flour,O
Sentence: 4973,and,O
Sentence: 4973,stir,O
Sentence: 4973,into,O
Sentence: 4973,mix-,O
Sentence: 4973,tore,O
Sentence: 4973,using,O
Sentence: 4973,the,O
Sentence: 4973,other,O
Sentence: 4973,1/2,O
Sentence: 4973,cup,O
Sentence: 4973,of,O
Sentence: 4973,flour,O
Sentence: 4973,to,O
Sentence: 4973,roll,O
Sentence: 4973,out,O
Sentence: 4973,the,O
Sentence: 4973,dough,O
Sentence: 4973,;,O
Sentence: 4973,roll,O
Sentence: 4973,thin,O
Sentence: 4973,;,O
Sentence: 4973,cut,O
Sentence: 4973,out,O
Sentence: 4973,with,O
Sentence: 4973,large,O
Sentence: 4973,cutter,O
Sentence: 4973,and,O
Sentence: 4973,bake,O
Sentence: 4973,in,O
Sentence: 4973,a,O
Sentence: 4973,hot,O
Sentence: 4973,oven,O
Sentence: 4973,.,O
Sentence: 4974,No,O
Sentence: 4974,.,O
Sentence: 4975,4,O
Sentence: 4975,.,O
Sentence: 4976,GINGER,O
Sentence: 4976,COOK,O
Sentence: 4976,!,O
Sentence: 4976,ES,O
Sentence: 4976,2,B-qty
Sentence: 4976,cups,B-unit
Sentence: 4976,molasses,B-ing
Sentence: 4976,2,B-qty
Sentence: 4976,teaspoons,B-unit
Sentence: 4976,cream,B-ing
Sentence: 4976,of,I-ing
Sentence: 4976,tartar,I-ing
Sentence: 4976,1,B-qty
Sentence: 4976,cup,B-unit
Sentence: 4976,brown,B-ing
Sentence: 4976,sugar,I-ing
Sentence: 4976,1/2,B-qty
Sentence: 4976,cup,B-unit
Sentence: 4976,coffee,B-ing
Sentence: 4976,1,B-qty
Sentence: 4976,cup,B-unit
Sentence: 4976,lard,B-ing
Sentence: 4976,1,B-qty
Sentence: 4976,teaspoon,B-unit
Sentence: 4976,ginger,B-ing
Sentence: 4976,pinch,O
Sentence: 4976,of,O
Sentence: 4976,salt,B-nqt
Sentence: 4976,Mix,O
Sentence: 4976,sugar,O
Sentence: 4976,with,O
Sentence: 4976,molasses,O
Sentence: 4976,then,O
Sentence: 4976,add,O
Sentence: 4976,salt,O
Sentence: 4976,shortening,O
Sentence: 4976,ginger,O
Sentence: 4976,coffee,O
Sentence: 4976,and,O
Sentence: 4976,cream,O
Sentence: 4976,of,O
Sentence: 4976,tartar,O
Sentence: 4976,;,O
Sentence: 4976,add,O
Sentence: 4976,enough,O
Sentence: 4976,flour,O
Sentence: 4976,to,O
Sentence: 4976,roll,O
Sentence: 4976,thin,O
Sentence: 4976,;,O
Sentence: 4976,cut,O
Sentence: 4976,with,O
Sentence: 4976,a,O
Sentence: 4976,cookie,O
Sentence: 4976,cutter,O
Sentence: 4976,and,O
Sentence: 4976,bake,O
Sentence: 4976,20,O
Sentence: 4976,or,O
Sentence: 4976,30,O
Sentence: 4976,minutes,O
Sentence: 4976,in,O
Sentence: 4976,a,O
Sentence: 4976,hot,O
Sentence: 4976,oven,O
Sentence: 4976,.,O
Sentence: 4977,9,O
Sentence: 4977,No,O
Sentence: 4977,.,O
Sentence: 4978,5,O
Sentence: 4978,.,O
Sentence: 4979,SOUR,O
Sentence: 4979,CREAM,O
Sentence: 4979,COOKIES,O
Sentence: 4979,1,B-qty
Sentence: 4979,cup,B-unit
Sentence: 4979,sugar,B-ing
Sentence: 4979,1,B-qty
Sentence: 4979,teaspoon,B-unit
Sentence: 4979,soda,B-ing
Sentence: 4979,1,B-qty
Sentence: 4979,cup,B-unit
Sentence: 4979,sour,B-ing
Sentence: 4979,cream,I-ing
Sentence: 4979,1/2,B-qty
Sentence: 4979,teaspoon,B-unit
Sentence: 4979,vanilla,B-ing
Sentence: 4979,pinch,O
Sentence: 4979,of,O
Sentence: 4979,salt,B-nqt
Sentence: 4979,Dissolve,O
Sentence: 4979,soda,O
Sentence: 4979,in,O
Sentence: 4979,the,O
Sentence: 4979,sour,O
Sentence: 4979,cream,O
Sentence: 4979,and,O
Sentence: 4979,add,O
Sentence: 4979,to,O
Sentence: 4979,the,O
Sentence: 4979,sugar,O
Sentence: 4979,;,O
Sentence: 4979,put,O
Sentence: 4979,in,O
Sentence: 4979,vanilla,O
Sentence: 4979,sait,O
Sentence: 4979,and,O
Sentence: 4979,enough,O
Sentence: 4979,flour,O
Sentence: 4979,to,O
Sentence: 4979,roll,O
Sentence: 4979,thin,O
Sentence: 4979,without,O
Sentence: 4979,sticking,O
Sentence: 4979,;,O
Sentence: 4979,cut,O
Sentence: 4979,with,O
Sentence: 4979,a,O
Sentence: 4979,cookie,O
Sentence: 4979,cutter,O
Sentence: 4979,and,O
Sentence: 4979,bake,O
Sentence: 4979,20,O
Sentence: 4979,or,O
Sentence: 4979,30,O
Sentence: 4979,minutes,O
Sentence: 4979,in,O
Sentence: 4979,a,O
Sentence: 4979,hot,O
Sentence: 4979,oven,O
Sentence: 4979,.,O
Sentence: 4980,No,O
Sentence: 4980,.,O
Sentence: 4981,6,O
Sentence: 4981,.,O
Sentence: 4982,FRUIT,O
Sentence: 4982,COOKIES,O
Sentence: 4982,2,B-qty
Sentence: 4982,cups,B-unit
Sentence: 4982,brown,B-ing
Sentence: 4982,sugar,I-ing
Sentence: 4982,1,B-qty
Sentence: 4982,teaspoon,B-unit
Sentence: 4982,soda,B-ing
Sentence: 4982,1/2,B-qty
Sentence: 4982,cup,B-unit
Sentence: 4982,butter,B-ing
Sentence: 4982,1,B-qty
Sentence: 4982,teaspoon,B-unit
Sentence: 4982,cinnamon,B-ing
Sentence: 4982,1/2,B-qty
Sentence: 4982,cup,B-unit
Sentence: 4982,lard,B-ing
Sentence: 4982,1/2,B-qty
Sentence: 4982,teaspoon,B-unit
Sentence: 4982,nutmeg,B-ing
Sentence: 4982,1/2,B-qty
Sentence: 4982,cup,B-unit
Sentence: 4982,sour,B-ing
Sentence: 4982,milk,I-ing
Sentence: 4982,1,B-qty
Sentence: 4982,cup,B-unit
Sentence: 4982,of,O
Sentence: 4982,raisins,B-ing
Sentence: 4982,and,B-func
Sentence: 4982,nuts,B-ing
Sentence: 4982,1,B-qty
Sentence: 4982,cup,B-unit
Sentence: 4982,chopped,O
Sentence: 4982,dates,B-ing
Sentence: 4982,and,B-func
Sentence: 4982,figs,B-ing
Sentence: 4982,Cream,O
Sentence: 4982,sugar,O
Sentence: 4982,and,O
Sentence: 4982,shortening,O
Sentence: 4982,;,O
Sentence: 4982,add,O
Sentence: 4982,the,O
Sentence: 4982,soda,O
Sentence: 4982,dissolved,O
Sentence: 4982,in,O
Sentence: 4982,the,O
Sentence: 4982,milk,O
Sentence: 4982,;,O
Sentence: 4982,mix,O
Sentence: 4982,the,O
Sentence: 4982,spices,O
Sentence: 4982,with,O
Sentence: 4982,enough,O
Sentence: 4982,flour,O
Sentence: 4982,to,O
Sentence: 4982,make,O
Sentence: 4982,a,O
Sentence: 4982,medium,O
Sentence: 4982,stiff,O
Sentence: 4982,dough,O
Sentence: 4982,;,O
Sentence: 4982,then,O
Sentence: 4982,stir,O
Sentence: 4982,in,O
Sentence: 4982,the,O
Sentence: 4982,raisins,O
Sentence: 4982,and,O
Sentence: 4982,nuts,O
Sentence: 4982,;,O
Sentence: 4982,roll,O
Sentence: 4982,out,O
Sentence: 4982,thick,O
Sentence: 4982,cut,O
Sentence: 4982,out,O
Sentence: 4982,with,O
Sentence: 4982,cookie,O
Sentence: 4982,cutter,O
Sentence: 4982,and,O
Sentence: 4982,bake,O
Sentence: 4982,in,O
Sentence: 4982,a,O
Sentence: 4982,medium,O
Sentence: 4982,oven,O
Sentence: 4982,.,O
Sentence: 4983,No,O
Sentence: 4983,.,O
Sentence: 4984,7,O
Sentence: 4984,.,O
Sentence: 4985,LEMON,O
Sentence: 4985,TEA,O
Sentence: 4985,CAKES,O
Sentence: 4985,2,B-qty
Sentence: 4985,1/2,I-qty
Sentence: 4985,cups,B-unit
Sentence: 4985,sugar,B-ing
Sentence: 4985,2,B-qty
Sentence: 4985,teaspoons,B-unit
Sentence: 4985,cream,B-ing
Sentence: 4985,of,I-ing
Sentence: 4985,tartar,I-ing
Sentence: 4985,1/2,B-qty
Sentence: 4985,cup,B-unit
Sentence: 4985,butter,B-ing
Sentence: 4985,1/2,B-qty
Sentence: 4985,pint,B-unit
Sentence: 4985,milk,B-ing
Sentence: 4985,3,B-qty
Sentence: 4985,pints,B-unit
Sentence: 4985,flour,B-ing
Sentence: 4985,1,B-qty
Sentence: 4985,teaspoon,B-unit
Sentence: 4985,soda,B-ing
Sentence: 4985,1,B-qty
Sentence: 4985,teaspoon,B-unit
Sentence: 4985,lemon,B-ing
Sentence: 4985,Cream,O
Sentence: 4985,butter,O
Sentence: 4985,and,O
Sentence: 4985,sugar,O
Sentence: 4985,;,O
Sentence: 4985,add,O
Sentence: 4985,a,O
Sentence: 4985,pinch,O
Sentence: 4985,of,O
Sentence: 4985,salt,O
Sentence: 4985,and,O
Sentence: 4985,the,O
Sentence: 4985,flour,O
Sentence: 4985,into,O
Sentence: 4985,which,O
Sentence: 4985,has,O
Sentence: 4985,been,O
Sentence: 4985,sifted,O
Sentence: 4985,the,O
Sentence: 4985,cream,O
Sentence: 4985,of,O
Sentence: 4985,tartar,O
Sentence: 4985,;,O
Sentence: 4985,mix,O
Sentence: 4985,this,O
Sentence: 4985,to,O
Sentence: 4985,a,O
Sentence: 4985,dough,O
Sentence: 4985,with,O
Sentence: 4985,the,O
Sentence: 4985,milk,O
Sentence: 4985,reserving,O
Sentence: 4985,a,O
Sentence: 4985,little,O
Sentence: 4985,to,O
Sentence: 4985,dissolve,O
Sentence: 4985,the,O
Sentence: 4985,soda,O
Sentence: 4985,adding,O
Sentence: 4985,this,O
Sentence: 4985,last,O
Sentence: 4985,of,O
Sentence: 4985,all,O
Sentence: 4985,;,O
Sentence: 4985,mix,O
Sentence: 4985,well,O
Sentence: 4985,and,O
Sentence: 4985,roll,O
Sentence: 4985,out,O
Sentence: 4985,thin,O
Sentence: 4985,;,O
Sentence: 4985,cut,O
Sentence: 4985,into,O
Sentence: 4985,small,O
Sentence: 4985,round,O
Sentence: 4985,cakes,O
Sentence: 4985,and,O
Sentence: 4985,bake,O
Sentence: 4985,in,O
Sentence: 4985,a,O
Sentence: 4985,hot,O
Sentence: 4985,oven,O
Sentence: 4985,.,O
Sentence: 4986,No,O
Sentence: 4986,.,O
Sentence: 4987,8,O
Sentence: 4987,.,O
Sentence: 4988,CARAWAY,O
Sentence: 4988,SEED,O
Sentence: 4988,COOKIES,O
Sentence: 4988,3/4,B-qty
Sentence: 4988,lb,B-unit
Sentence: 4988,.,O
Sentence: 4989,butter,B-ing
Sentence: 4989,and,B-func
Sentence: 4989,lard,B-ing
Sentence: 4989,3,B-qty
Sentence: 4989,lbs,B-unit
Sentence: 4989,.,O
Sentence: 4990,flour,B-ing
Sentence: 4990,1,B-qty
Sentence: 4990,lb,B-unit
Sentence: 4990,.,O
Sentence: 4991,sugar,B-ing
Sentence: 4991,2,B-qty
Sentence: 4991,teaspoons,B-unit
Sentence: 4991,cream,B-ing
Sentence: 4991,of,I-ing
Sentence: 4991,tartar,I-ing
Sentence: 4991,1/2,B-qty
Sentence: 4991,pt,B-unit
Sentence: 4991,.,O
Sentence: 4992,cold,O
Sentence: 4992,water,B-ing
Sentence: 4992,1/2,B-qty
Sentence: 4992,cup,B-unit
Sentence: 4992,caraway,B-ing
Sentence: 4992,seeds,I-ing
Sentence: 4992,Cream,O
Sentence: 4992,the,O
Sentence: 4992,sugar,O
Sentence: 4992,with,O
Sentence: 4992,the,O
Sentence: 4992,butter,O
Sentence: 4992,and,O
Sentence: 4992,lard,O
Sentence: 4992,then,O
Sentence: 4992,add,O
Sentence: 4992,the,O
Sentence: 4992,flour,O
Sentence: 4992,into,O
Sentence: 4992,which,O
Sentence: 4992,has,O
Sentence: 4992,been,O
Sentence: 4992,sifted,O
Sentence: 4992,the,O
Sentence: 4992,cream,O
Sentence: 4992,of,O
Sentence: 4992,tartar,O
Sentence: 4992,;,O
Sentence: 4992,mix,O
Sentence: 4992,to,O
Sentence: 4992,a,O
Sentence: 4992,dough,O
Sentence: 4992,with,O
Sentence: 4992,the,O
Sentence: 4992,water,O
Sentence: 4992,in,O
Sentence: 4992,which,O
Sentence: 4992,has,O
Sentence: 4992,been,O
Sentence: 4992,dissolved,O
Sentence: 4992,a,O
Sentence: 4992,teaspoon,O
Sentence: 4992,of,O
Sentence: 4992,baking,O
Sentence: 4992,soda,O
Sentence: 4992,;,O
Sentence: 4992,roll,O
Sentence: 4992,out,O
Sentence: 4992,and,O
Sentence: 4992,cut,O
Sentence: 4992,into,O
Sentence: 4992,oblong,O
Sentence: 4992,cakes,O
Sentence: 4992,sprinkle,O
Sentence: 4992,with,O
Sentence: 4992,caraway,O
Sentence: 4992,seeds,O
Sentence: 4992,and,O
Sentence: 4992,bake,O
Sentence: 4992,in,O
Sentence: 4992,a,O
Sentence: 4992,hot,O
Sentence: 4992,oven,O
Sentence: 4992,.,O
Sentence: 4993,No,O
Sentence: 4993,.,O
Sentence: 4994,9,O
Sentence: 4994,.,O
Sentence: 4995,CHOCOLATE,O
Sentence: 4995,WAFERS,O
Sentence: 4995,1/4,B-qty
Sentence: 4995,cup,B-unit
Sentence: 4995,butter,B-ing
Sentence: 4995,2,B-qty
Sentence: 4995,squares,B-unit
Sentence: 4995,grated,B-ing
Sentence: 4995,chocolate,I-ing
Sentence: 4995,1/2,B-qty
Sentence: 4995,cup,B-unit
Sentence: 4995,powdered,B-ing
Sentence: 4995,sugar,I-ing
Sentence: 4995,1/4,B-qty
Sentence: 4995,cup,B-unit
Sentence: 4995,milk,B-ing
Sentence: 4995,1,B-qty
Sentence: 4995,cup,B-unit
Sentence: 4995,flour,B-ing
Sentence: 4995,1/2,B-qty
Sentence: 4995,teaspoon,B-unit
Sentence: 4995,vanilla,B-ing
Sentence: 4995,pinch,O
Sentence: 4995,of,O
Sentence: 4995,salt,B-nqt
Sentence: 4995,Cream,O
Sentence: 4995,butter,O
Sentence: 4995,and,O
Sentence: 4995,sugar,O
Sentence: 4995,;,O
Sentence: 4995,add,O
Sentence: 4995,the,O
Sentence: 4995,milk,O
Sentence: 4995,then,O
Sentence: 4995,flour,O
Sentence: 4995,salt,O
Sentence: 4995,chocolate,O
Sentence: 4995,and,O
Sentence: 4995,flavor,O
Sentence: 4995,;,O
Sentence: 4995,spread,O
Sentence: 4995,on,O
Sentence: 4995,buttered,O
Sentence: 4995,pans,O
Sentence: 4995,sprinkle,O
Sentence: 4995,with,O
Sentence: 4995,a,O
Sentence: 4995,cup,O
Sentence: 4995,of,O
Sentence: 4995,chopped,O
Sentence: 4995,nuts,O
Sentence: 4995,and,O
Sentence: 4995,bake,O
Sentence: 4995,in,O
Sentence: 4995,a,O
Sentence: 4995,medium,O
Sentence: 4995,oven,O
Sentence: 4995,.,O
Sentence: 4996,10,O
Sentence: 4996,No,O
Sentence: 4996,.,O
Sentence: 4997,10,O
Sentence: 4997,.,O
Sentence: 4998,LEMON,O
Sentence: 4998,SNAPS,O
Sentence: 4998,1,B-qty
Sentence: 4998,heaping,O
Sentence: 4998,cup,B-unit
Sentence: 4998,sugar,B-ing
Sentence: 4998,2/3,B-qty
Sentence: 4998,cup,B-unit
Sentence: 4998,butter,B-ing
Sentence: 4998,5,B-qty
Sentence: 4998,1/2,I-qty
Sentence: 4998,teaspoon,B-unit
Sentence: 4998,baking,B-ing
Sentence: 4998,soda,I-ing
Sentence: 4998,dissolved,O
Sentence: 4998,in,O
Sentence: 4998,two,O
Sentence: 4998,of,O
Sentence: 4998,hot,O
Sentence: 4998,water,B-nqt
Sentence: 4998,Work,O
Sentence: 4998,in,O
Sentence: 4998,enough,O
Sentence: 4998,flour,O
Sentence: 4998,to,O
Sentence: 4998,make,O
Sentence: 4998,a,O
Sentence: 4998,very,O
Sentence: 4998,stiff,O
Sentence: 4998,dough,O
Sentence: 4998,;,O
Sentence: 4998,flavor,O
Sentence: 4998,with,O
Sentence: 4998,lemon,O
Sentence: 4998,;,O
Sentence: 4998,roll,O
Sentence: 4998,out,O
Sentence: 4998,thin,O
Sentence: 4998,;,O
Sentence: 4998,use,O
Sentence: 4998,a,O
Sentence: 4998,small,O
Sentence: 4998,round,O
Sentence: 4998,cutter,O
Sentence: 4998,and,O
Sentence: 4998,bake,O
Sentence: 4998,in,O
Sentence: 4998,a,O
Sentence: 4998,hot,O
Sentence: 4998,oven,O
Sentence: 4998,.,O
Sentence: 4999,No,O
Sentence: 4999,.,O
Sentence: 5000,11,O
Sentence: 5000,.,O
Sentence: 5001,CREAM,O
Sentence: 5001,MUFFINS,O
Sentence: 5001,1,B-qty
Sentence: 5001,1/2,I-qty
Sentence: 5001,cups,B-unit
Sentence: 5001,flour,B-ing
Sentence: 5001,1,B-qty
Sentence: 5001,teaspoon,B-unit
Sentence: 5001,salt,B-ing
Sentence: 5001,2,B-qty
Sentence: 5001,tablespoons,B-unit
Sentence: 5001,sugar,B-ing
Sentence: 5001,3,B-qty
Sentence: 5001,tablespoons,B-unit
Sentence: 5001,butter,B-ing
Sentence: 5001,3,B-qty
Sentence: 5001,teaspoons,B-unit
Sentence: 5001,baking,B-ing
Sentence: 5001,powder,I-ing
Sentence: 5001,3/4,B-qty
Sentence: 5001,cup,B-unit
Sentence: 5001,cream,B-ing
Sentence: 5001,Sift,O
Sentence: 5001,dry,O
Sentence: 5001,ingredients,O
Sentence: 5001,together,O
Sentence: 5001,twice,O
Sentence: 5001,then,O
Sentence: 5001,work,O
Sentence: 5001,in,O
Sentence: 5001,the,O
Sentence: 5001,butter,O
Sentence: 5001,with,O
Sentence: 5001,the,O
Sentence: 5001,finger,O
Sentence: 5001,tips,O
Sentence: 5001,;,O
Sentence: 5001,add,O
Sentence: 5001,cream,O
Sentence: 5001,and,O
Sentence: 5001,mix,O
Sentence: 5001,well,O
Sentence: 5001,;,O
Sentence: 5001,fill,O
Sentence: 5001,muffin,O
Sentence: 5001,tins,O
Sentence: 5001,half,O
Sentence: 5001,full,O
Sentence: 5001,and,O
Sentence: 5001,bake,O
Sentence: 5001,15,O
Sentence: 5001,or,O
Sentence: 5001,20,O
Sentence: 5001,minutes,O
Sentence: 5001,in,O
Sentence: 5001,a,O
Sentence: 5001,hot,O
Sentence: 5001,oven,O
Sentence: 5001,.,O
Sentence: 5002,No,O
Sentence: 5002,.,O
Sentence: 5003,12,O
Sentence: 5003,.,O
Sentence: 5004,PLAIN,O
Sentence: 5004,MUFFINS,O
Sentence: 5004,2,B-qty
Sentence: 5004,cups,B-unit
Sentence: 5004,flour,B-ing
Sentence: 5004,1/2,B-qty
Sentence: 5004,teaspoon,B-unit
Sentence: 5004,salt,B-ing
Sentence: 5004,4,B-qty
Sentence: 5004,teaspoons,B-unit
Sentence: 5004,baking,B-ing
Sentence: 5004,powder,I-ing
Sentence: 5004,1,B-qty
Sentence: 5004,cup,B-unit
Sentence: 5004,milk,B-ing
Sentence: 5004,2,B-qty
Sentence: 5004,tablespoons,B-unit
Sentence: 5004,sugar,B-ing
Sentence: 5004,2,B-qty
Sentence: 5004,tablespoons,B-unit
Sentence: 5004,lard,B-ing
